"","Model.name","Algo","Run","Dataset","Expl.var","Rand","Var.imp"
"309","AllData_RUN3_GLM","GLM","RUN3","AllData","Elevation","rand2",0.012329
"310","AllData_RUN3_GLM","GLM","RUN3","AllData","Slope","rand2",0.022269
"311","AllData_RUN3_GLM","GLM","RUN3","AllData","Aspect","rand3",0.124424
"312","AllData_RUN3_GLM","GLM","RUN3","AllData","Average_GCW","rand3",0.400323
"313","AllData_RUN3_GLM","GLM","RUN3","AllData","Average_snow","rand3",0.458811
"314","AllData_RUN3_GLM","GLM","RUN3","AllData","Elevation","rand3",0.012529
"315","AllData_RUN3_GLM","GLM","RUN3","AllData","Slope","rand3",0.023854
"316","AllData_RUN3_GBM","GBM","RUN3","AllData","Aspect","rand1",0.040254
"317","AllData_RUN3_GBM","GBM","RUN3","AllData","Average_GCW","rand1",0.412309
"318","AllData_RUN3_GBM","GBM","RUN3","AllData","Average_snow","rand1",0.524384
"319","AllData_RUN3_GBM","GBM","RUN3","AllData","Elevation","rand1",0.0163489999999999
"320","AllData_RUN3_GBM","GBM","RUN3","AllData","Slope","rand1",0.00953300000000001
"321","AllData_RUN3_GBM","GBM","RUN3","AllData","Aspect","rand2",0.041555
"322","AllData_RUN3_GBM","GBM","RUN3","AllData","Average_GCW","rand2",0.398183
"323","AllData_RUN3_GBM","GBM","RUN3","AllData","Average_snow","rand2",0.508426
"324","AllData_RUN3_GBM","GBM","RUN3","AllData","Elevation","rand2",0.01502
"325","AllData_RUN3_GBM","GBM","RUN3","AllData","Slope","rand2",0.00931899999999997
"326","AllData_RUN3_GBM","GBM","RUN3","AllData","Aspect","rand3",0.040558
"327","AllData_RUN3_GBM","GBM","RUN3","AllData","Average_GCW","rand3",0.410383
"328","AllData_RUN3_GBM","GBM","RUN3","AllData","Average_snow","rand3",0.517563
"329","AllData_RUN3_GBM","GBM","RUN3","AllData","Elevation","rand3",0.015548
"330","AllData_RUN3_GBM","GBM","RUN3","AllData","Slope","rand3",0.00954299999999997
"331","AllData_RUN3_GAM","GAM","RUN3","AllData","Aspect","rand1",0.131062
"332","AllData_RUN3_GAM","GAM","RUN3","AllData","Average_GCW","rand1",0.423048
"333","AllData_RUN3_GAM","GAM","RUN3","AllData","Average_snow","rand1",0.423666
"334","AllData_RUN3_GAM","GAM","RUN3","AllData","Elevation","rand1",0.101102
"335","AllData_RUN3_GAM","GAM","RUN3","AllData","Slope","rand1",0.05737
"336","AllData_RUN3_GAM","GAM","RUN3","AllData","Aspect","rand2",0.128676
"337","AllData_RUN3_GAM","GAM","RUN3","AllData","Average_GCW","rand2",0.409728
"338","AllData_RUN3_GAM","GAM","RUN3","AllData","Average_snow","rand2",0.431188
"339","AllData_RUN3_GAM","GAM","RUN3","AllData","Elevation","rand2",0.092875
"340","AllData_RUN3_GAM","GAM","RUN3","AllData","Slope","rand2",0.05339
"341","AllData_RUN3_GAM","GAM","RUN3","AllData","Aspect","rand3",0.130748
"342","AllData_RUN3_GAM","GAM","RUN3","AllData","Average_GCW","rand3",0.421983
"343","AllData_RUN3_GAM","GAM","RUN3","AllData","Average_snow","rand3",0.42688
"344","AllData_RUN3_GAM","GAM","RUN3","AllData","Elevation","rand3",0.0948020000000001
"345","AllData_RUN3_GAM","GAM","RUN3","AllData","Slope","rand3",0.05683
"346","AllData_RUN3_CTA","CTA","RUN3","AllData","Aspect","rand1",0
"347","AllData_RUN3_CTA","CTA","RUN3","AllData","Average_GCW","rand1",0.328343
"348","AllData_RUN3_CTA","CTA","RUN3","AllData","Average_snow","rand1",0.645218
"349","AllData_RUN3_CTA","CTA","RUN3","AllData","Elevation","rand1",0
"350","AllData_RUN3_CTA","CTA","RUN3","AllData","Slope","rand1",0
"351","AllData_RUN3_CTA","CTA","RUN3","AllData","Aspect","rand2",0
"352","AllData_RUN3_CTA","CTA","RUN3","AllData","Average_GCW","rand2",0.329877
"353","AllData_RUN3_CTA","CTA","RUN3","AllData","Average_snow","rand2",0.641864
"354","AllData_RUN3_CTA","CTA","RUN3","AllData","Elevation","rand2",0
"355","AllData_RUN3_CTA","CTA","RUN3","AllData","Slope","rand2",0
"356","AllData_RUN3_CTA","CTA","RUN3","AllData","Aspect","rand3",0
"357","AllData_RUN3_CTA","CTA","RUN3","AllData","Average_GCW","rand3",0.328276
"358","AllData_RUN3_CTA","CTA","RUN3","AllData","Average_snow","rand3",0.638071
"359","AllData_RUN3_CTA","CTA","RUN3","AllData","Elevation","rand3",0
"360","AllData_RUN3_CTA","CTA","RUN3","AllData","Slope","rand3",0
"361","AllData_RUN3_ANN","ANN","RUN3","AllData","Aspect","rand1",0.206331
"362","AllData_RUN3_ANN","ANN","RUN3","AllData","Average_GCW","rand1",0.399761
"363","AllData_RUN3_ANN","ANN","RUN3","AllData","Average_snow","rand1",0.536744
"364","AllData_RUN3_ANN","ANN","RUN3","AllData","Elevation","rand1",0.134809
"365","AllData_RUN3_ANN","ANN","RUN3","AllData","Slope","rand1",0.101557
"366","AllData_RUN3_ANN","ANN","RUN3","AllData","Aspect","rand2",0.209064
"367","AllData_RUN3_ANN","ANN","RUN3","AllData","Average_GCW","rand2",0.404357
"368","AllData_RUN3_ANN","ANN","RUN3","AllData","Average_snow","rand2",0.54081
"369","AllData_RUN3_ANN","ANN","RUN3","AllData","Elevation","rand2",0.141634
"370","AllData_RUN3_ANN","ANN","RUN3","AllData","Slope","rand2",0.100209
"371","AllData_RUN3_ANN","ANN","RUN3","AllData","Aspect","rand3",0.206629
"372","AllData_RUN3_ANN","ANN","RUN3","AllData","Average_GCW","rand3",0.408984
"373","AllData_RUN3_ANN","ANN","RUN3","AllData","Average_snow","rand3",0.550504
"374","AllData_RUN3_ANN","ANN","RUN3","AllData","Elevation","rand3",0.136573
"375","AllData_RUN3_ANN","ANN","RUN3","AllData","Slope","rand3",0.092828
"376","AllData_RUN3_SRE","SRE","RUN3","AllData","Aspect","rand1",0.430969
"377","AllData_RUN3_SRE","SRE","RUN3","AllData","Average_GCW","rand1",0.048714
"378","AllData_RUN3_SRE","SRE","RUN3","AllData","Average_snow","rand1",0.00409700000000002
"379","AllData_RUN3_SRE","SRE","RUN3","AllData","Elevation","rand1",0.329185
"380","AllData_RUN3_SRE","SRE","RUN3","AllData","Slope","rand1",0.226409
"381","AllData_RUN3_SRE","SRE","RUN3","AllData","Aspect","rand2",0.422067
"382","AllData_RUN3_SRE","SRE","RUN3","AllData","Average_GCW","rand2",0.047528
"383","AllData_RUN3_SRE","SRE","RUN3","AllData","Average_snow","rand2",0.00368900000000005
"384","AllData_RUN3_SRE","SRE","RUN3","AllData","Elevation","rand2",0.338056
"385","AllData_RUN3_SRE","SRE","RUN3","AllData","Slope","rand2",0.224355
"386","AllData_RUN3_SRE","SRE","RUN3","AllData","Aspect","rand3",0.418609
"387","AllData_RUN3_SRE","SRE","RUN3","AllData","Average_GCW","rand3",0.051859
"388","AllData_RUN3_SRE","SRE","RUN3","AllData","Average_snow","rand3",0.00409700000000002
"389","AllData_RUN3_SRE","SRE","RUN3","AllData","Elevation","rand3",0.326656
"390","AllData_RUN3_SRE","SRE","RUN3","AllData","Slope","rand3",0.228516
"391","AllData_RUN3_FDA","FDA","RUN3","AllData","Aspect","rand1",0.000713999999999992
"392","AllData_RUN3_FDA","FDA","RUN3","AllData","Average_GCW","rand1",0.106394
"393","AllData_RUN3_FDA","FDA","RUN3","AllData","Average_snow","rand1",0.873707
"394","AllData_RUN3_FDA","FDA","RUN3","AllData","Elevation","rand1",0
"395","AllData_RUN3_FDA","FDA","RUN3","AllData","Slope","rand1",0
"396","AllData_RUN3_FDA","FDA","RUN3","AllData","Aspect","rand2",0.000646000000000035
"397","AllData_RUN3_FDA","FDA","RUN3","AllData","Average_GCW","rand2",0.108934
"398","AllData_RUN3_FDA","FDA","RUN3","AllData","Average_snow","rand2",0.869621
"399","AllData_RUN3_FDA","FDA","RUN3","AllData","Elevation","rand2",0
"400","AllData_RUN3_FDA","FDA","RUN3","AllData","Slope","rand2",0
"401","AllData_RUN3_FDA","FDA","RUN3","AllData","Aspect","rand3",0.000774000000000052
"402","AllData_RUN3_FDA","FDA","RUN3","AllData","Average_GCW","rand3",0.108291
"403","AllData_RUN3_FDA","FDA","RUN3","AllData","Average_snow","rand3",0.853193
"404","AllData_RUN3_FDA","FDA","RUN3","AllData","Elevation","rand3",0
"405","AllData_RUN3_FDA","FDA","RUN3","AllData","Slope","rand3",0
"406","AllData_RUN3_MARS","MARS","RUN3","AllData","Aspect","rand1",0.134423
"407","AllData_RUN3_MARS","MARS","RUN3","AllData","Average_GCW","rand1",0.401607
"408","AllData_RUN3_MARS","MARS","RUN3","AllData","Average_snow","rand1",0.483443
"409","AllData_RUN3_MARS","MARS","RUN3","AllData","Elevation","rand1",0.017475
"410","AllData_RUN3_MARS","MARS","RUN3","AllData","Slope","rand1",0.017278
"411","AllData_RUN3_MARS","MARS","RUN3","AllData","Aspect","rand2",0.137741
"412","AllData_RUN3_MARS","MARS","RUN3","AllData","Average_GCW","rand2",0.400454
"413","AllData_RUN3_MARS","MARS","RUN3","AllData","Average_snow","rand2",0.47388
"414","AllData_RUN3_MARS","MARS","RUN3","AllData","Elevation","rand2",0.017877
"415","AllData_RUN3_MARS","MARS","RUN3","AllData","Slope","rand2",0.017333
"416","AllData_RUN3_MARS","MARS","RUN3","AllData","Aspect","rand3",0.134809
"417","AllData_RUN3_MARS","MARS","RUN3","AllData","Average_GCW","rand3",0.414025
"418","AllData_RUN3_MARS","MARS","RUN3","AllData","Average_snow","rand3",0.475543
"419","AllData_RUN3_MARS","MARS","RUN3","AllData","Elevation","rand3",0.018386
"420","AllData_RUN3_MARS","MARS","RUN3","AllData","Slope","rand3",0.017207
"421","AllData_RUN3_RF","RF","RUN3","AllData","Aspect","rand1",0.033317
"422","AllData_RUN3_RF","RF","RUN3","AllData","Average_GCW","rand1",0.156991
"423","AllData_RUN3_RF","RF","RUN3","AllData","Average_snow","rand1",0.747901
"424","AllData_RUN3_RF","RF","RUN3","AllData","Elevation","rand1",0.031724
"425","AllData_RUN3_RF","RF","RUN3","AllData","Slope","rand1",0.026714
"426","AllData_RUN3_RF","RF","RUN3","AllData","Aspect","rand2",0.032373
"427","AllData_RUN3_RF","RF","RUN3","AllData","Average_GCW","rand2",0.163141
"428","AllData_RUN3_RF","RF","RUN3","AllData","Average_snow","rand2",0.745811
"429","AllData_RUN3_RF","RF","RUN3","AllData","Elevation","rand2",0.029355
"430","AllData_RUN3_RF","RF","RUN3","AllData","Slope","rand2",0.027992
"431","AllData_RUN3_RF","RF","RUN3","AllData","Aspect","rand3",0.032219
"432","AllData_RUN3_RF","RF","RUN3","AllData","Average_GCW","rand3",0.159481
"433","AllData_RUN3_RF","RF","RUN3","AllData","Average_snow","rand3",0.757404
"434","AllData_RUN3_RF","RF","RUN3","AllData","Elevation","rand3",0.031896
"435","AllData_RUN3_RF","RF","RUN3","AllData","Slope","rand3",0.025482
"436","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Aspect","rand1",0.026816
"437","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Average_GCW","rand1",0.241426
"438","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Average_snow","rand1",0.691413
"439","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Elevation","rand1",0.01579
"440","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Slope","rand1",0.00556900000000005
"441","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Aspect","rand2",0.026677
"442","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Average_GCW","rand2",0.240015
"443","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Average_snow","rand2",0.687554
"444","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Elevation","rand2",0.018219
"445","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Slope","rand2",0.00525500000000001
"446","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Aspect","rand3",0.028294
"447","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Average_GCW","rand3",0.248878
"448","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Average_snow","rand3",0.696027
"449","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Elevation","rand3",0.0170400000000001
"450","AllData_RUN3_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN3","AllData","Slope","rand3",0.00568599999999997
"451","AllData_RUN4_GLM","GLM","RUN4","AllData","Aspect","rand1",0.086148
"452","AllData_RUN4_GLM","GLM","RUN4","AllData","Average_GCW","rand1",0.407068
"453","AllData_RUN4_GLM","GLM","RUN4","AllData","Average_snow","rand1",0.403317
"454","AllData_RUN4_GLM","GLM","RUN4","AllData","Elevation","rand1",0.03794
"455","AllData_RUN4_GLM","GLM","RUN4","AllData","Slope","rand1",0.059629
"456","AllData_RUN4_GLM","GLM","RUN4","AllData","Aspect","rand2",0.085792
"457","AllData_RUN4_GLM","GLM","RUN4","AllData","Average_GCW","rand2",0.413833
"458","AllData_RUN4_GLM","GLM","RUN4","AllData","Average_snow","rand2",0.401661
"459","AllData_RUN4_GLM","GLM","RUN4","AllData","Elevation","rand2",0.036198
"460","AllData_RUN4_GLM","GLM","RUN4","AllData","Slope","rand2",0.059683
"461","AllData_RUN4_GLM","GLM","RUN4","AllData","Aspect","rand3",0.085775
"462","AllData_RUN4_GLM","GLM","RUN4","AllData","Average_GCW","rand3",0.407479
"463","AllData_RUN4_GLM","GLM","RUN4","AllData","Average_snow","rand3",0.406812
"464","AllData_RUN4_GLM","GLM","RUN4","AllData","Elevation","rand3",0.034729
"465","AllData_RUN4_GLM","GLM","RUN4","AllData","Slope","rand3",0.060643
"466","AllData_RUN4_GBM","GBM","RUN4","AllData","Aspect","rand1",0.024552
"467","AllData_RUN4_GBM","GBM","RUN4","AllData","Average_GCW","rand1",0.430389
"468","AllData_RUN4_GBM","GBM","RUN4","AllData","Average_snow","rand1",0.501859
"469","AllData_RUN4_GBM","GBM","RUN4","AllData","Elevation","rand1",0.015167
"470","AllData_RUN4_GBM","GBM","RUN4","AllData","Slope","rand1",0.018407
"471","AllData_RUN4_GBM","GBM","RUN4","AllData","Aspect","rand2",0.023766
"472","AllData_RUN4_GBM","GBM","RUN4","AllData","Average_GCW","rand2",0.450014
"473","AllData_RUN4_GBM","GBM","RUN4","AllData","Average_snow","rand2",0.491658
"474","AllData_RUN4_GBM","GBM","RUN4","AllData","Elevation","rand2",0.015738
"475","AllData_RUN4_GBM","GBM","RUN4","AllData","Slope","rand2",0.018223
"476","AllData_RUN4_GBM","GBM","RUN4","AllData","Aspect","rand3",0.024614
"477","AllData_RUN4_GBM","GBM","RUN4","AllData","Average_GCW","rand3",0.44142
"478","AllData_RUN4_GBM","GBM","RUN4","AllData","Average_snow","rand3",0.490407
"479","AllData_RUN4_GBM","GBM","RUN4","AllData","Elevation","rand3",0.015019
"480","AllData_RUN4_GBM","GBM","RUN4","AllData","Slope","rand3",0.01719
"481","AllData_RUN4_GAM","GAM","RUN4","AllData","Aspect","rand1",0.138748
"482","AllData_RUN4_GAM","GAM","RUN4","AllData","Average_GCW","rand1",0.41904
"483","AllData_RUN4_GAM","GAM","RUN4","AllData","Average_snow","rand1",0.431815
"484","AllData_RUN4_GAM","GAM","RUN4","AllData","Elevation","rand1",0.106457
"485","AllData_RUN4_GAM","GAM","RUN4","AllData","Slope","rand1",0.072036
"486","AllData_RUN4_GAM","GAM","RUN4","AllData","Aspect","rand2",0.133726
"487","AllData_RUN4_GAM","GAM","RUN4","AllData","Average_GCW","rand2",0.414937
"488","AllData_RUN4_GAM","GAM","RUN4","AllData","Average_snow","rand2",0.43655
"489","AllData_RUN4_GAM","GAM","RUN4","AllData","Elevation","rand2",0.101189
"490","AllData_RUN4_GAM","GAM","RUN4","AllData","Slope","rand2",0.071311
"491","AllData_RUN4_GAM","GAM","RUN4","AllData","Aspect","rand3",0.136619
"492","AllData_RUN4_GAM","GAM","RUN4","AllData","Average_GCW","rand3",0.423628
"493","AllData_RUN4_GAM","GAM","RUN4","AllData","Average_snow","rand3",0.43055
"494","AllData_RUN4_GAM","GAM","RUN4","AllData","Elevation","rand3",0.100211
"495","AllData_RUN4_GAM","GAM","RUN4","AllData","Slope","rand3",0.071808
"496","AllData_RUN4_CTA","CTA","RUN4","AllData","Aspect","rand1",0.044807
"497","AllData_RUN4_CTA","CTA","RUN4","AllData","Average_GCW","rand1",0.41984
"498","AllData_RUN4_CTA","CTA","RUN4","AllData","Average_snow","rand1",0.655031
"499","AllData_RUN4_CTA","CTA","RUN4","AllData","Elevation","rand1",0
"500","AllData_RUN4_CTA","CTA","RUN4","AllData","Slope","rand1",0
"501","AllData_RUN4_CTA","CTA","RUN4","AllData","Aspect","rand2",0.045597
"502","AllData_RUN4_CTA","CTA","RUN4","AllData","Average_GCW","rand2",0.419215
"503","AllData_RUN4_CTA","CTA","RUN4","AllData","Average_snow","rand2",0.65191
"504","AllData_RUN4_CTA","CTA","RUN4","AllData","Elevation","rand2",0
"505","AllData_RUN4_CTA","CTA","RUN4","AllData","Slope","rand2",0
"506","AllData_RUN4_CTA","CTA","RUN4","AllData","Aspect","rand3",0.047036
"507","AllData_RUN4_CTA","CTA","RUN4","AllData","Average_GCW","rand3",0.418063
"508","AllData_RUN4_CTA","CTA","RUN4","AllData","Average_snow","rand3",0.640346
"509","AllData_RUN4_CTA","CTA","RUN4","AllData","Elevation","rand3",0
"510","AllData_RUN4_CTA","CTA","RUN4","AllData","Slope","rand3",0
"511","AllData_RUN4_ANN","ANN","RUN4","AllData","Aspect","rand1",0.066286
"512","AllData_RUN4_ANN","ANN","RUN4","AllData","Average_GCW","rand1",0.373108
"513","AllData_RUN4_ANN","ANN","RUN4","AllData","Average_snow","rand1",0.510902
"514","AllData_RUN4_ANN","ANN","RUN4","AllData","Elevation","rand1",0.084373
"515","AllData_RUN4_ANN","ANN","RUN4","AllData","Slope","rand1",0.099023
"516","AllData_RUN4_ANN","ANN","RUN4","AllData","Aspect","rand2",0.062344
"517","AllData_RUN4_ANN","ANN","RUN4","AllData","Average_GCW","rand2",0.37141
"518","AllData_RUN4_ANN","ANN","RUN4","AllData","Average_snow","rand2",0.521227
"519","AllData_RUN4_ANN","ANN","RUN4","AllData","Elevation","rand2",0.083148
"520","AllData_RUN4_ANN","ANN","RUN4","AllData","Slope","rand2",0.09868
"521","AllData_RUN4_ANN","ANN","RUN4","AllData","Aspect","rand3",0.064381
"522","AllData_RUN4_ANN","ANN","RUN4","AllData","Average_GCW","rand3",0.387248
"523","AllData_RUN4_ANN","ANN","RUN4","AllData","Average_snow","rand3",0.52385
"524","AllData_RUN4_ANN","ANN","RUN4","AllData","Elevation","rand3",0.081008
"525","AllData_RUN4_ANN","ANN","RUN4","AllData","Slope","rand3",0.09854
"526","AllData_RUN4_SRE","SRE","RUN4","AllData","Aspect","rand1",0.387469
"527","AllData_RUN4_SRE","SRE","RUN4","AllData","Average_GCW","rand1",0.089028
"528","AllData_RUN4_SRE","SRE","RUN4","AllData","Average_snow","rand1",0.00600699999999998
"529","AllData_RUN4_SRE","SRE","RUN4","AllData","Elevation","rand1",0.346439
"530","AllData_RUN4_SRE","SRE","RUN4","AllData","Slope","rand1",0.216455
"531","AllData_RUN4_SRE","SRE","RUN4","AllData","Aspect","rand2",0.381969
"532","AllData_RUN4_SRE","SRE","RUN4","AllData","Average_GCW","rand2",0.090224
"533","AllData_RUN4_SRE","SRE","RUN4","AllData","Average_snow","rand2",0.00558000000000003
"534","AllData_RUN4_SRE","SRE","RUN4","AllData","Elevation","rand2",0.350794
"535","AllData_RUN4_SRE","SRE","RUN4","AllData","Slope","rand2",0.213754
"536","AllData_RUN4_SRE","SRE","RUN4","AllData","Aspect","rand3",0.386616
"537","AllData_RUN4_SRE","SRE","RUN4","AllData","Average_GCW","rand3",0.089825
"538","AllData_RUN4_SRE","SRE","RUN4","AllData","Average_snow","rand3",0.00643400000000005
"539","AllData_RUN4_SRE","SRE","RUN4","AllData","Elevation","rand3",0.340913
"540","AllData_RUN4_SRE","SRE","RUN4","AllData","Slope","rand3",0.222024
"541","AllData_RUN4_FDA","FDA","RUN4","AllData","Aspect","rand1",0.00186600000000003
"542","AllData_RUN4_FDA","FDA","RUN4","AllData","Average_GCW","rand1",0.214486
"543","AllData_RUN4_FDA","FDA","RUN4","AllData","Average_snow","rand1",0.742057
"544","AllData_RUN4_FDA","FDA","RUN4","AllData","Elevation","rand1",0
"545","AllData_RUN4_FDA","FDA","RUN4","AllData","Slope","rand1",0.000843000000000038
"546","AllData_RUN4_FDA","FDA","RUN4","AllData","Aspect","rand2",0.00192700000000001
"547","AllData_RUN4_FDA","FDA","RUN4","AllData","Average_GCW","rand2",0.212133
"548","AllData_RUN4_FDA","FDA","RUN4","AllData","Average_snow","rand2",0.730028
"549","AllData_RUN4_FDA","FDA","RUN4","AllData","Elevation","rand2",0
"550","AllData_RUN4_FDA","FDA","RUN4","AllData","Slope","rand2",0.000265999999999988
"551","AllData_RUN4_FDA","FDA","RUN4","AllData","Aspect","rand3",0.00168599999999997
"552","AllData_RUN4_FDA","FDA","RUN4","AllData","Average_GCW","rand3",0.212106
"553","AllData_RUN4_FDA","FDA","RUN4","AllData","Average_snow","rand3",0.730351
"554","AllData_RUN4_FDA","FDA","RUN4","AllData","Elevation","rand3",0
"555","AllData_RUN4_FDA","FDA","RUN4","AllData","Slope","rand3",0.000246999999999997
"556","AllData_RUN4_MARS","MARS","RUN4","AllData","Aspect","rand1",0.1345
"557","AllData_RUN4_MARS","MARS","RUN4","AllData","Average_GCW","rand1",0.411789
"558","AllData_RUN4_MARS","MARS","RUN4","AllData","Average_snow","rand1",0.449543
"559","AllData_RUN4_MARS","MARS","RUN4","AllData","Elevation","rand1",0.046793
"560","AllData_RUN4_MARS","MARS","RUN4","AllData","Slope","rand1",0.058765
"561","AllData_RUN4_MARS","MARS","RUN4","AllData","Aspect","rand2",0.131639
"562","AllData_RUN4_MARS","MARS","RUN4","AllData","Average_GCW","rand2",0.409365
"563","AllData_RUN4_MARS","MARS","RUN4","AllData","Average_snow","rand2",0.44628
"564","AllData_RUN4_MARS","MARS","RUN4","AllData","Elevation","rand2",0.046785
"565","AllData_RUN4_MARS","MARS","RUN4","AllData","Slope","rand2",0.058261
"566","AllData_RUN4_MARS","MARS","RUN4","AllData","Aspect","rand3",0.128157
"567","AllData_RUN4_MARS","MARS","RUN4","AllData","Average_GCW","rand3",0.409716
"568","AllData_RUN4_MARS","MARS","RUN4","AllData","Average_snow","rand3",0.453975
"569","AllData_RUN4_MARS","MARS","RUN4","AllData","Elevation","rand3",0.047019
"570","AllData_RUN4_MARS","MARS","RUN4","AllData","Slope","rand3",0.057403
"571","AllData_RUN4_RF","RF","RUN4","AllData","Aspect","rand1",0.036512
"572","AllData_RUN4_RF","RF","RUN4","AllData","Average_GCW","rand1",0.194359
"573","AllData_RUN4_RF","RF","RUN4","AllData","Average_snow","rand1",0.723474
"574","AllData_RUN4_RF","RF","RUN4","AllData","Elevation","rand1",0.035202
"575","AllData_RUN4_RF","RF","RUN4","AllData","Slope","rand1",0.035962
"576","AllData_RUN4_RF","RF","RUN4","AllData","Aspect","rand2",0.038964
"577","AllData_RUN4_RF","RF","RUN4","AllData","Average_GCW","rand2",0.185359
"578","AllData_RUN4_RF","RF","RUN4","AllData","Average_snow","rand2",0.698278
"579","AllData_RUN4_RF","RF","RUN4","AllData","Elevation","rand2",0.034899
"580","AllData_RUN4_RF","RF","RUN4","AllData","Slope","rand2",0.037768
"581","AllData_RUN4_RF","RF","RUN4","AllData","Aspect","rand3",0.03856
"582","AllData_RUN4_RF","RF","RUN4","AllData","Average_GCW","rand3",0.187904
"583","AllData_RUN4_RF","RF","RUN4","AllData","Average_snow","rand3",0.718048
"584","AllData_RUN4_RF","RF","RUN4","AllData","Elevation","rand3",0.036488
"585","AllData_RUN4_RF","RF","RUN4","AllData","Slope","rand3",0.036776
"586","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Aspect","rand1",0.029929
"587","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Average_GCW","rand1",0.280444
"588","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Average_snow","rand1",0.614785
"589","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Elevation","rand1",0.018548
"590","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Slope","rand1",0.013926
"591","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Aspect","rand2",0.029821
"592","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Average_GCW","rand2",0.286721
"593","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Average_snow","rand2",0.632737
"594","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Elevation","rand2",0.017749
"595","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Slope","rand2",0.012659
"596","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Aspect","rand3",0.030821
"597","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Average_GCW","rand3",0.295528
"598","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Average_snow","rand3",0.633503
"599","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Elevation","rand3",0.0191249999999999
"600","AllData_RUN4_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN4","AllData","Slope","rand3",0.012105
"601","AllData_RUN5_GLM","GLM","RUN5","AllData","Aspect","rand1",0.088037
"602","AllData_RUN5_GLM","GLM","RUN5","AllData","Average_GCW","rand1",0.383001
"603","AllData_RUN5_GLM","GLM","RUN5","AllData","Average_snow","rand1",0.43541
"604","AllData_RUN5_GLM","GLM","RUN5","AllData","Elevation","rand1",0.013734
"605","AllData_RUN5_GLM","GLM","RUN5","AllData","Slope","rand1",0.056789
"606","AllData_RUN5_GLM","GLM","RUN5","AllData","Aspect","rand2",0.089482
"607","AllData_RUN5_GLM","GLM","RUN5","AllData","Average_GCW","rand2",0.383909
"608","AllData_RUN5_GLM","GLM","RUN5","AllData","Average_snow","rand2",0.433784
"609","AllData_RUN5_GLM","GLM","RUN5","AllData","Elevation","rand2",0.014547
"610","AllData_RUN5_GLM","GLM","RUN5","AllData","Slope","rand2",0.056758
"611","AllData_RUN5_GLM","GLM","RUN5","AllData","Aspect","rand3",0.08858
"612","AllData_RUN5_GLM","GLM","RUN5","AllData","Average_GCW","rand3",0.37758
"613","AllData_RUN5_GLM","GLM","RUN5","AllData","Average_snow","rand3",0.432162
"614","AllData_RUN5_GLM","GLM","RUN5","AllData","Elevation","rand3",0.013972
"615","AllData_RUN5_GLM","GLM","RUN5","AllData","Slope","rand3",0.057931
"616","AllData_RUN5_GBM","GBM","RUN5","AllData","Aspect","rand1",0.025728
"617","AllData_RUN5_GBM","GBM","RUN5","AllData","Average_GCW","rand1",0.393519
"618","AllData_RUN5_GBM","GBM","RUN5","AllData","Average_snow","rand1",0.532323
