OID_,CID,longitude,lattitude
2722,1,-77.627522400000004,163.216776809999999
2723,1,-77.589180060000004,163.213321629999996
2724,1,-77.629678060000003,163.187373400000013
2725,1,-77.595212219999993,163.100452960000013
2726,1,-77.627551139999994,163.013757900000002
2727,1,-77.637973830000007,163.132446799999997
2728,1,-77.633783330000000,163.085584290000014
2729,1,-77.608582479999995,163.317586030000001
2730,1,-77.632187259999995,163.241259640000010
2731,1,-77.608903209999994,163.220712160000005
2732,1,-77.610025170000000,163.182489989999993
2733,1,-77.626024920000006,163.243362579999996
2734,1,-77.618358250000000,163.294718179999990
2735,1,-77.625615130000000,163.147952529999998
2736,1,-77.608774499999996,163.219883759999988
2737,1,-77.608122140000006,163.190282020000012
2738,1,-77.635356079999994,163.093646239999998
2739,1,-77.620211699999999,163.235058839999994
2740,1,-77.608725059999998,163.239510080000002
2741,1,-77.593189480000007,163.192558630000008
2742,1,-77.639567690000007,163.080196120000011
2743,1,-77.615392709999995,163.077767740000013
2744,1,-77.648517830000003,163.106748839999995
2745,1,-77.618958129999996,163.279649549999988
2746,1,-77.615716239999998,163.224218780000001
2747,1,-77.621603460000003,163.319542930000011
2748,1,-77.613719630000006,163.191461370000013
2749,1,-77.595663020000003,163.299259070000005
2750,1,-77.640131539999999,163.146014540000010
2751,1,-77.619799270000001,163.013184190000004
2752,1,-77.606032889999994,163.107213470000005
2753,1,-77.598331959999996,163.280170950000013
2754,1,-77.614440400000007,163.047134889999995
2755,1,-77.618367199999994,163.172743129999986
2756,1,-77.617106780000000,163.310523389999986
2757,1,-77.619410729999998,163.059688480000005
2758,1,-77.597960389999997,163.180413399999992
2759,1,-77.623546309999995,163.193177850000012
2760,1,-77.642991390000006,163.051228259999988
2761,1,-77.627623049999997,163.259031759999999
2762,1,-77.619831779999998,163.175266800000003
2763,1,-77.597140310000000,163.248054539999998
2764,1,-77.606272210000000,163.301197440000010
2765,1,-77.609750910000002,163.145035180000008
2766,1,-77.629280280000003,163.274382080000009
2767,1,-77.645064790000006,163.102233670000004
2768,1,-77.620336140000006,163.021617719999995
2769,1,-77.602968720000007,163.097457600000013
2770,1,-77.612038420000005,163.294251849999995
2771,1,-77.612965020000004,162.986285490000000
2772,1,-77.629565819999996,163.064951750000006
2773,1,-77.626799129999995,163.087537779999991
2774,1,-77.633539519999999,163.058555820000009
2775,1,-77.639873769999994,163.085797799999995
2776,1,-77.615716620000001,163.219981200000007
2777,1,-77.635384439999996,163.164038890000000
2778,1,-77.653815649999999,163.111641939999998
2779,1,-77.615520140000001,163.323489349999988
2780,1,-77.615286580000003,163.011131989999996
2781,1,-77.603882100000007,163.038192470000013
2782,1,-77.608761950000002,163.215133409999993
2783,1,-77.644568789999994,163.069691299999988
2784,1,-77.598755830000002,163.110299179999998
2785,1,-77.603640380000002,163.268068540000002
2786,1,-77.625259779999993,163.155736590000004
2787,1,-77.628091010000006,163.068171299999989
2788,1,-77.611241840000005,163.208538379999993
2789,1,-77.586652990000005,163.190522039999991
2790,1,-77.642447559999994,163.157957740000001
2791,1,-77.614103139999997,163.104545360000003
2792,1,-77.624247150000002,163.286553090000012
2793,1,-77.631365869999996,163.187879070000008
2794,1,-77.612366170000001,163.148970319999989
2795,1,-77.613839519999999,163.175655849999998
2796,1,-77.591447310000007,163.239337440000014
2797,1,-77.619302279999999,163.181463030000003
2798,1,-77.603113039999997,163.281992250000002
2799,1,-77.600937299999998,163.074624069999999
2800,1,-77.602882699999995,163.247021210000014
2801,1,-77.626337090000007,163.253619899999990
2802,1,-77.595291970000005,163.115556169999991
2803,1,-77.614774049999994,163.310584580000011
2804,1,-77.637194890000004,163.038039889999993
2805,1,-77.607733769999996,163.170962209999999
2806,1,-77.622404720000006,163.158817520000014
2807,1,-77.615599320000001,163.269188990000004
2808,1,-77.606204899999994,163.107391229999990
2809,1,-77.648047079999998,163.134756460000006
2810,1,-77.601587899999998,163.068702239999993
2811,1,-77.598005959999995,163.300383009999990
2812,1,-77.591994889999995,163.241692590000014
2813,1,-77.626692599999998,163.058942389999999
2814,1,-77.631651270000006,163.086595899999992
2815,1,-77.646197319999999,163.093113719999991
2816,1,-77.617546849999997,163.057095980000014
2817,1,-77.597323329999995,163.217650639999988
2818,1,-77.594642149999999,163.114023269999990
2819,1,-77.628669400000007,163.263348229999991
2820,1,-77.611425629999999,162.965103069999998
2821,1,-77.625529659999998,163.188926960000003
2822,1,-77.630088970000003,163.079770580000002
2823,1,-77.615541579999999,163.160612600000007
2824,1,-77.600546820000005,163.237234879999988
2825,1,-77.624542680000005,163.075838570000002
2826,1,-77.603202420000002,163.232338129999988
2827,1,-77.613307039999995,163.131616979999990
2828,1,-77.594499389999996,163.180140639999991
2829,1,-77.623942619999994,163.035567320000013
2830,1,-77.606359839999996,163.166852680000005
2831,1,-77.597416089999996,163.078161959999989
2832,1,-77.612431839999999,163.313547139999997
2833,1,-77.627832369999993,163.110315810000003
2834,1,-77.637327170000006,163.127688960000000
2835,1,-77.620532630000000,163.313006040000005
2836,1,-77.589038479999999,163.217614559999987
2837,1,-77.634724000000006,163.098072629999990
2838,1,-77.604634919999995,163.239432789999995
2839,1,-77.611155999999994,163.245351749999998
2840,1,-77.613254630000000,163.270851060000012
2841,1,-77.610899820000000,163.212010880000008
2842,1,-77.606911800000006,163.252926459999998
2843,1,-77.622440470000001,163.166801779999986
2844,1,-77.637183539999995,163.215902910000011
2845,1,-77.637902830000002,163.071592960000004
2846,1,-77.610955259999997,163.059870149999995
2847,1,-77.595105050000001,163.264865880000002
2848,1,-77.621296950000001,163.191706820000007
2849,1,-77.623693880000005,163.298253410000001
2850,1,-77.630731510000004,163.161087089999995
2851,1,-77.643034560000004,163.187923610000013
2852,1,-77.602981929999999,163.084881940000002
2853,1,-77.620130639999999,163.191867709999997
2854,1,-77.640625369999995,163.183330689999991
2855,1,-77.619762580000000,163.096411740000008
2856,1,-77.631302460000001,163.197801959999993
2857,1,-77.629141230000002,163.055413060000006
2858,1,-77.613350870000005,162.987346830000007
2859,1,-77.613017909999996,163.217837260000010
2860,1,-77.620220419999995,163.083202910000011
2861,1,-77.593783310000006,163.113134769999988
2862,1,-77.599893030000004,163.122290050000004
2863,1,-77.598727589999996,163.309693180000011
2864,1,-77.596098049999995,163.196173420000008
2865,1,-77.616300980000005,163.259120819999993
2866,1,-77.635719490000000,163.230041690000007
2867,1,-77.608421710000002,163.086275260000008
2868,1,-77.628112040000005,163.199207260000009
2869,1,-77.615028539999997,163.262986159999997
2870,1,-77.595863140000006,163.206188069999996
2871,1,-77.593034189999997,163.219173469999987
2872,1,-77.631607570000000,163.088316249999991
2873,1,-77.599997849999994,163.254307390000008
2874,1,-77.607383470000002,163.032477639999996
2875,1,-77.631332130000004,163.051574880000004
2876,1,-77.641586579999995,163.133419220000007
2877,1,-77.641354120000003,163.112501619999989
2878,1,-77.590474290000003,163.118205929999988
2879,1,-77.634255859999996,163.036257680000006
2880,1,-77.611017020000006,162.985859629999993
2881,1,-77.632190170000001,163.130487749999986
2882,1,-77.633065430000002,163.097281170000002
2883,1,-77.607622750000004,163.280823340000012
2884,1,-77.613983669999996,163.310554429999996
2885,1,-77.604898070000004,163.121435039999994
2886,1,-77.635170489999993,163.122248530000007
2887,1,-77.621194540000005,163.149734679999995
2888,1,-77.629566089999997,163.138226479999986
2889,1,-77.601676909999995,163.062129239999990
2890,1,-77.631608360000001,163.101932979999987
2891,1,-77.608160600000005,163.076849339999995
2892,1,-77.597736190000006,163.299401880000005
2893,1,-77.611066080000001,163.158376400000009
2894,1,-77.625518979999995,163.270526799999999
2895,1,-77.614015600000002,163.252248100000003
2896,1,-77.589430600000000,163.201507969999994
2897,1,-77.616848030000000,163.192877850000002
2898,1,-77.622169679999999,163.064507039999995
2899,1,-77.601424420000001,163.028471510000003
2900,1,-77.605827379999994,163.210826090000012
2901,1,-77.631663730000000,163.068381700000003
2902,1,-77.583301530000000,163.207547760000011
2903,1,-77.605882399999999,163.260422559999995
2904,1,-77.584331000000006,163.206285159999993
2905,1,-77.645442739999993,163.061426049999994
2906,1,-77.630427600000004,163.020836409999987
2907,1,-77.619329820000004,163.037718409999997
2908,1,-77.612648489999998,163.228698199999997
2909,1,-77.625087300000004,163.201049579999989
2910,1,-77.656765080000000,163.086228430000006
2911,1,-77.605934439999999,162.991027070000001
2912,1,-77.627239029999998,163.270949879999989
2913,1,-77.614018560000005,163.009718300000003
2914,1,-77.632350220000006,163.046545339999994
2915,1,-77.610532800000001,163.162014169999992
2916,1,-77.644598669999993,163.081122599999986
2917,1,-77.637174599999994,163.196975519999995
2918,1,-77.625312320000006,163.289604720000000
2919,1,-77.653174149999998,163.089024569999992
2920,1,-77.602322270000002,163.285021970000003
2921,1,-77.594475729999999,163.166346669999996
2922,1,-77.615695230000000,163.061898810000002
2923,1,-77.617555469999999,163.281785759999991
2924,1,-77.597167089999999,163.171823350000011
2925,1,-77.587199229999996,163.236130739999993
2926,1,-77.605576740000004,163.119122309999995
2927,1,-77.607120690000002,163.124136060000012
2928,1,-77.588612229999995,163.172182939999999
2929,1,-77.604705330000002,163.158511419999996
2930,1,-77.587163239999995,163.173930270000000
2931,1,-77.605110890000006,163.024544109999994
2932,1,-77.625325559999993,163.094562309999986
2933,1,-77.622533169999997,163.214503159999992
2934,1,-77.624865499999999,163.035801880000008
2935,1,-77.587253419999996,163.191917079999996
2936,1,-77.653796080000006,163.108685629999997
2937,1,-77.606362860000004,163.023848280000010
2938,1,-77.620475560000003,163.073952869999999
2939,1,-77.640338130000004,163.112990929999995
2940,1,-77.610606590000003,162.980919639999996
2941,1,-77.607134720000005,163.251124979999986
2942,1,-77.612785720000005,163.001287609999991
2943,1,-77.590436109999999,163.201718340000014
2944,1,-77.641041209999997,163.085762259999996
2945,1,-77.631802129999997,163.139516490000005
2946,1,-77.602424350000007,163.301431159999993
2947,1,-77.596747339999993,163.097393219999987
2948,1,-77.596475229999996,163.087363320000009
2949,1,-77.597224339999997,163.236402779999992
2950,1,-77.622946150000004,163.000620400000003
2951,1,-77.624928690000004,163.287059830000004
2952,1,-77.614576000000000,163.153228750000011
2953,1,-77.599220489999993,163.253972330000011
2954,1,-77.635642770000004,163.043140169999987
2955,1,-77.629824420000006,163.027412450000014
2956,1,-77.614921080000002,163.120924659999986
2957,1,-77.605272350000007,163.098426660000001
2958,1,-77.649297039999993,163.132147949999990
2959,1,-77.619919429999996,163.231958060000011
2960,1,-77.621789960000001,163.006664239999992
2961,1,-77.639249460000002,163.096179930000005
2962,1,-77.641085099999998,163.066262319999993
2963,1,-77.582075439999997,163.179231399999992
2964,1,-77.622667250000006,163.070694320000001
2965,1,-77.603878309999999,163.060679649999997
2966,1,-77.623953040000004,163.128721109999987
2967,1,-77.584499359999995,163.199996129999988
2968,1,-77.621131840000004,163.240476540000003
2969,1,-77.607222019999995,163.275316049999986
2970,1,-77.620979640000002,163.148220979999991
2971,1,-77.618333149999998,163.153628029999993
2972,1,-77.615201089999999,163.049947029999998
2973,1,-77.626494100000002,163.013739340000001
2974,1,-77.586959340000007,163.211827129999989
2975,1,-77.620226259999995,163.034981579999993
2976,1,-77.628058139999993,163.219081350000010
2977,1,-77.628263309999994,163.240419110000005
2978,1,-77.641591879999993,163.063611119999990
2979,1,-77.606896039999995,162.989706060000003
2980,1,-77.603584740000002,163.159146289999995
2981,1,-77.620305590000001,163.066114080000006
2982,1,-77.641861129999995,163.082705809999993
2983,1,-77.600138709999996,163.214919189999989
2984,1,-77.582767630000006,163.188929220000006
2985,1,-77.637239780000002,163.228948019999990
2986,1,-77.607256199999995,163.234231980000004
2987,1,-77.612342580000004,163.198101199999996
2988,1,-77.626198520000003,163.120326049999989
2989,1,-77.638706520000000,163.038259079999989
2990,1,-77.652105989999995,163.086040599999990
2991,1,-77.591860569999994,163.245125839999986
2992,1,-77.608564999999999,163.068700159999992
2993,1,-77.594176070000003,163.138769190000005
2994,1,-77.605138879999998,163.069653689999996
2995,1,-77.616945240000007,163.013788360000007
2996,1,-77.603069869999999,163.301699460000009
2997,1,-77.618809200000001,163.028998599999994
2998,1,-77.624997629999996,163.074303829999991
2999,1,-77.641818540000003,163.059484379999986
3000,1,-77.608610470000002,163.288967920000005
3001,1,-77.603331830000002,163.218621320000011
3002,1,-77.603316960000001,163.293393659999992
3003,1,-77.601083439999996,163.057378309999990
3004,1,-77.652345209999993,163.079320429999996
3005,1,-77.609076720000004,163.323126199999990
3006,1,-77.602677220000004,163.289840900000002
3007,1,-77.607799970000002,163.178687260000004
3008,1,-77.603262799999996,163.150565389999997
3009,1,-77.588336240000004,163.180530320000003
3010,1,-77.615863189999999,163.105627929999997
3011,1,-77.611411930000003,163.193107110000000
3012,1,-77.623336109999997,163.127693940000000
3013,1,-77.621916330000005,163.270508030000002
3014,1,-77.603594869999995,163.064334040000006
3015,1,-77.626393649999997,163.271342940000011
3016,1,-77.622415680000003,163.002830100000011
3017,1,-77.634734050000006,163.151242919999987
3018,1,-77.628842460000001,163.136226300000004
3019,1,-77.639982090000004,163.050204869999988
3020,1,-77.618494440000006,163.081434580000007
3021,1,-77.629284690000006,163.069013200000001
3022,1,-77.608807589999998,163.097186090000008
3023,1,-77.641524369999999,163.139872810000014
3024,1,-77.598174790000002,163.067019289999990
3025,1,-77.588727370000001,163.139096830000000
3026,1,-77.615892810000005,163.066084829999994
3027,1,-77.620932650000000,163.180846110000005
3028,1,-77.608474860000001,163.218880130000002
3029,1,-77.611196539999995,163.030594850000000
3030,1,-77.590003179999997,163.222766930000006
3031,1,-77.617563349999998,163.111150530000003
3032,1,-77.587339510000007,163.198494899999986
3033,1,-77.612561569999997,163.042970660000009
3034,1,-77.613070940000000,163.321435879999996
3035,1,-77.618266509999998,163.083184630000005
3036,1,-77.614361209999998,163.018092029999991
3037,1,-77.603431439999994,163.256496859999999
3038,1,-77.586114879999997,163.141567650000013
3039,1,-77.614541819999999,163.011403690000009
3040,1,-77.615350000000007,163.184811940000003
3041,1,-77.618978519999999,163.279330210000012
3042,1,-77.642714310000002,163.122603739999988
3043,1,-77.605298739999995,163.172355049999993
3044,1,-77.586460259999996,163.198435660000001
3045,1,-77.612786709999995,163.124612310000003
3046,1,-77.604563639999995,163.294123549999995
3047,1,-77.623254279999998,163.262653680000000
3048,1,-77.644094719999998,163.125918130000002
3049,1,-77.621662819999997,163.315099409999988
3050,1,-77.647788199999994,163.117048990000001
3051,1,-77.616023260000006,163.121565750000002
3052,1,-77.605994089999996,163.103135920000000
3053,1,-77.638034959999999,163.113802990000011
3054,1,-77.614736629999996,162.986379690000007
3055,1,-77.608227749999998,163.220460239999994
3056,1,-77.596734130000002,163.109506430000010
3057,1,-77.619762210000005,162.992256910000009
3058,1,-77.625274410000003,163.203553059999990
3059,1,-77.630142789999994,163.170603510000007
3060,1,-77.609380990000005,163.116396320000007
3061,1,-77.627674130000003,163.012354810000005
3062,1,-77.635683610000001,163.120482229999993
3063,1,-77.608976420000005,163.243357650000007
3064,1,-77.599280820000004,163.115638020000006
3065,1,-77.600591240000000,163.113505019999991
3066,1,-77.630642570000006,163.030238650000001
3067,1,-77.593755139999999,163.166385190000000
3068,1,-77.626810269999993,163.077065690000012
3069,1,-77.641490890000000,163.152828370000009
3070,1,-77.616822920000004,163.108446780000008
3071,1,-77.602814530000003,163.015571679999994
3072,1,-77.596926319999994,163.203213870000013
3073,1,-77.596416120000001,163.097459710000010
3074,1,-77.604939920000007,163.110174830000005
3075,1,-77.617712049999994,163.039722689999991
3076,1,-77.604413199999996,163.099713580000014
3077,1,-77.618572659999998,163.087709999999987
3078,1,-77.623734529999993,163.155022949999989
3079,1,-77.636585609999997,163.040802409999998
3080,1,-77.608539059999998,163.232682119999993
3081,1,-77.619224560000006,163.208726360000014
3082,1,-77.643827920000007,163.064585740000012
3083,1,-77.619217399999997,163.053428760000003
3084,1,-77.628250320000006,163.043882620000005
3085,1,-77.610139079999996,163.031359939999987
3086,1,-77.603004159999998,163.181354950000014
3087,1,-77.642034210000006,163.067058529999997
3088,1,-77.599313309999999,163.094767960000013
3089,1,-77.587276029999998,163.217413670000013
3090,1,-77.611716869999995,163.240639210000012
3091,1,-77.637048089999993,163.061916880000012
3092,1,-77.585641629999998,163.202804850000007
3093,1,-77.600807459999999,163.047181359999996
3094,1,-77.609905679999997,163.101823730000007
3095,1,-77.606561720000002,163.040423980000014
3096,1,-77.592620870000005,163.163635269999986
3097,1,-77.638966730000007,163.070777730000003
3098,1,-77.593814280000004,163.191944659999990
3099,1,-77.624427159999996,163.007280860000009
3100,1,-77.621225969999998,163.069764709999987
3101,1,-77.620407970000002,163.288367149999999
3102,1,-77.628107259999993,163.259579910000014
3103,1,-77.587219180000005,163.149121670000000
3104,1,-77.623797550000006,163.096510880000011
3105,1,-77.606769240000006,163.091292820000007
3106,1,-77.615644739999993,163.225588990000006
3107,1,-77.597282160000006,163.115746110000003
3108,1,-77.611898969999999,162.998428310000008
3109,1,-77.621749859999994,163.023376960000007
3110,1,-77.606166939999994,163.056021740000006
3111,1,-77.648325040000003,163.130079069999994
3112,1,-77.614832570000004,163.321817829999986
3113,1,-77.585257409999997,163.178760320000009
3114,1,-77.623172490000002,163.115281009999990
3115,1,-77.588426330000004,163.193632159999993
3116,1,-77.620575669999994,163.141608160000004
3117,1,-77.617593229999997,163.216882999999996
3118,1,-77.599263109999995,163.258063480000004
3119,1,-77.623402040000002,163.183279110000001
3120,1,-77.632041360000002,163.054775239999998
3121,1,-77.653080579999994,163.088189739999990
3122,1,-77.644631649999994,163.130546030000005
3123,1,-77.598178880000006,163.131034660000012
3124,1,-77.615935620000002,163.031284059999990
3125,1,-77.629010399999999,163.045234429999994
3126,1,-77.615424469999994,163.219497899999993
3127,1,-77.628953030000005,163.041465299999999
3128,1,-77.608905680000007,163.301815089999991
3129,1,-77.594917170000002,163.226579299999997
3130,1,-77.630666340000005,163.152689879999997
3131,1,-77.601084439999994,163.242385509999991
3132,1,-77.613466740000007,163.174633940000007
3133,1,-77.635146620000000,163.071432289999990
3134,1,-77.615062249999994,163.230948450000000
3135,1,-77.619940249999999,163.090711900000002
3136,1,-77.595836530000000,163.142095250000011
3137,1,-77.600039830000000,163.188408759999987
3138,1,-77.626225779999999,163.142627220000008
3139,1,-77.609934170000002,162.997760110000002
3140,1,-77.604318849999999,163.004010609999995
3141,1,-77.620514389999997,163.295631719999989
3142,1,-77.625468290000001,163.238801190000004
3143,1,-77.604775790000005,163.005734560000008
3144,1,-77.605337910000003,163.003773660000007
3145,1,-77.598946589999997,163.084708949999992
3146,1,-77.607119010000005,163.123137600000007
3147,1,-77.643233330000001,163.170801320000010
3148,1,-77.629389889999999,163.184614799999991
3149,1,-77.627929289999997,163.187600750000001
3150,1,-77.634800940000005,163.238950030000012
3151,1,-77.636846980000001,163.163976410000004
3152,1,-77.640847629999996,163.200027790000007
3153,1,-77.631566109999994,163.200797150000000
3154,1,-77.594842430000000,163.216011549999990
3155,1,-77.615671710000001,163.212531350000006
3156,1,-77.621115669999995,163.322375560000012
3157,1,-77.609882479999996,163.208073460000008
3158,1,-77.628434139999996,163.079925540000005
3159,1,-77.625357070000007,163.015930520000012
3160,1,-77.603190130000002,163.046617069999996
3161,1,-77.595582769999993,163.171542219999992
3162,1,-77.596038320000005,163.066713829999998
3163,1,-77.632070080000005,163.213116030000009
3164,1,-77.604692709999995,163.071404250000001
3165,1,-77.641097549999998,163.104222959999987
3166,1,-77.603594939999994,163.167156110000008
3167,1,-77.594439890000004,163.171880750000014
3168,1,-77.627393440000006,163.271325490000009
3169,1,-77.630438729999995,163.255932169999994
3170,1,-77.616033630000004,163.089996490000004
3171,1,-77.619060329999996,163.161873640000010
3172,1,-77.643827950000002,163.111658640000002
3173,1,-77.631497679999995,163.063353299999989
3174,1,-77.616948679999993,163.334379939999991
3175,1,-77.614278549999995,163.160313150000007
3176,1,-77.602675570000002,163.083227789999995
3177,1,-77.608507119999999,163.304448640000004
3178,1,-77.626754419999997,163.013564830000007
3179,1,-77.608862599999995,163.010370499999993
3180,1,-77.594768149999993,163.112995579999989
3181,1,-77.615324349999995,163.079574379999997
3182,1,-77.634820689999998,163.072101089999990
3183,1,-77.613640320000002,162.982769859999991
3184,1,-77.635193930000000,163.161380240000000
3185,1,-77.609610529999998,163.263103190000010
3186,1,-77.599178150000000,163.273265839999993
3187,1,-77.621570869999999,163.083178879999991
3188,1,-77.641610040000003,163.140196680000003
3189,1,-77.607272240000000,163.313354080000011
3190,1,-77.585341650000004,163.177603739999995
3191,1,-77.589678950000007,163.117548269999986
3192,1,-77.644234580000003,163.083387390000013
3193,1,-77.596961449999995,163.075366599999995
3194,1,-77.622466099999997,163.172643550000004
3195,1,-77.621889640000006,163.132289950000001
3196,1,-77.615760910000006,163.332540539999997
3197,1,-77.609756210000000,163.086838510000007
3198,1,-77.620402769999998,163.078224710000001
3199,1,-77.600873719999996,163.092899840000001
3200,1,-77.605869720000001,163.247880879999997
3201,1,-77.625041130000000,163.291679030000012
3202,1,-77.616314369999998,163.203167519999994
3203,1,-77.627052610000007,163.166459430000003
3204,1,-77.598324689999998,163.201106329999988
3205,1,-77.596789990000005,163.144947889999997
3206,1,-77.593529480000001,163.155813950000010
3207,1,-77.638784939999994,163.149452270000012
3208,1,-77.621289009999998,163.169396900000010
3209,1,-77.623801290000003,163.127410959999992
3210,1,-77.618497919999996,163.167426379999995
3211,1,-77.616130159999997,163.218457139999998
3212,1,-77.614016190000001,163.278749190000013
3213,1,-77.609410040000000,163.276909200000006
3214,1,-77.621597010000002,163.076743789999995
3215,1,-77.622164020000000,163.175998529999987
3216,1,-77.617013549999996,163.006543260000001
3217,1,-77.638906309999996,163.144668340000010
3218,1,-77.625655580000000,163.264576629999993
3219,1,-77.633159899999995,163.223015449999991
3220,1,-77.634064890000005,163.051291200000009
3221,1,-77.636953059999996,163.224750660000012
3222,1,-77.623418169999994,163.160233369999986
3223,1,-77.636472830000002,163.112669409999995
3224,1,-77.596163959999998,163.238849700000003
3225,1,-77.593983649999998,163.280940270000002
3226,1,-77.620977609999997,163.314450289999996
3227,1,-77.612965889999998,162.997768420000000
3228,1,-77.618646080000005,163.163645849999995
3229,1,-77.598650059999997,163.257900830000011
3230,1,-77.618932869999995,163.189928240000000
3231,1,-77.632123809999996,163.142694339999991
3232,1,-77.621188059999994,163.205195639999999
3233,1,-77.600124489999999,163.246316589999992
3234,1,-77.613887750000004,163.035076849999996
3235,1,-77.599528320000005,163.082202529999989
3236,1,-77.653563270000006,163.083293069999996
3237,1,-77.644842170000004,163.143487520000008
3238,1,-77.618163490000001,163.040723049999997
3239,1,-77.605381879999996,163.090122750000006
3240,1,-77.611709329999996,163.200253589999988
3241,1,-77.607345179999996,163.027824240000001
3242,1,-77.601363039999995,163.261109650000009
3243,1,-77.616064570000006,163.200580889999998
3244,1,-77.602773200000001,163.032460500000013
3245,1,-77.597052680000004,163.246522610000000
3246,1,-77.616091400000002,163.104645809999994
3247,1,-77.629853319999995,163.246630970000012
3248,1,-77.620786159999994,163.315990520000014
3249,1,-77.624646150000004,163.136586300000005
3250,1,-77.613082960000000,163.193724010000011
3251,1,-77.639241119999994,163.041607859999999
3252,1,-77.628952589999997,163.191358799999989
3253,1,-77.609684439999995,163.022800579999995
3254,1,-77.631366000000000,163.075738779999995
3255,1,-77.625364570000002,163.261473059999986
3256,1,-77.597115799999997,163.284910470000000
3257,1,-77.587137970000001,163.195896839999989
3258,1,-77.596338900000006,163.232668050000001
3259,1,-77.594675370000004,163.262336830000010
3260,1,-77.617996989999995,163.276404430000014
3261,1,-77.620061280000002,163.017506590000011
3262,1,-77.595778760000002,163.117135300000001
3263,1,-77.599677940000007,163.213822230000005
3264,1,-77.617544390000006,163.188880570000009
3265,1,-77.605044070000005,163.091765979999991
3266,1,-77.604467020000001,163.223330199999992
3267,1,-77.652830100000003,163.093734579999989
3268,1,-77.588804730000007,163.230004939999986
3269,1,-77.590102770000001,163.152211179999995
3270,1,-77.628342290000006,163.013585960000000
3271,1,-77.619523240000007,163.141783059999995
3272,1,-77.643189939999999,163.062236789999986
3273,1,-77.611009969999998,163.309636979999993
3274,1,-77.602264529999999,163.209967710000001
3275,1,-77.604525980000005,163.307556720000008
3276,1,-77.597161139999997,163.174935890000000
3277,1,-77.625066090000004,163.118832620000006
3278,1,-77.632459240000003,163.066495390000000
3279,1,-77.605571229999995,163.209126669999989
3280,1,-77.610546909999997,163.168750039999992
3281,1,-77.601749450000000,163.059667880000006
3282,1,-77.602073809999993,163.302767979999999
3283,1,-77.619779420000000,163.305390840000001
3284,1,-77.602402040000001,163.251111240000000
3285,1,-77.636045960000004,163.235120669999986
3286,1,-77.595463910000007,163.267065199999990
3287,1,-77.611205929999997,163.067111089999997
3288,1,-77.612477659999996,163.089879309999986
3289,1,-77.632512390000002,163.253524459999994
3290,1,-77.596523869999999,163.127441479999987
3291,1,-77.612368090000004,163.009477580000009
3292,1,-77.611514769999999,163.011162339999998
3293,1,-77.642203480000006,163.120647029999986
3294,1,-77.610532570000004,162.979250979999989
3295,1,-77.633892239999994,163.185502500000013
3296,1,-77.617398789999996,163.200536910000011
3297,1,-77.620747699999995,163.236903909999995
3298,1,-77.601521070000004,163.198667590000014
3299,1,-77.611838750000004,162.989794420000010
3300,1,-77.606253179999996,163.305932109999986
3301,1,-77.614201069999993,163.023147169999987
3302,1,-77.594682980000002,163.115299590000006
3303,1,-77.605284040000001,163.186832670000001
3304,1,-77.645938720000004,163.138795320000014
3305,1,-77.611229739999999,163.124788450000011
3306,1,-77.606392700000001,163.174830969999988
3307,1,-77.629284839999997,163.232796030000003
3308,1,-77.609994340000000,163.277063929999997
3309,1,-77.604659999999996,163.100052849999997
3310,1,-77.617185680000006,163.231721440000001
3311,1,-77.610429999999994,163.122515300000003
3312,1,-77.622468839999996,163.284272509999994
3313,1,-77.594015229999997,163.279268680000001
3314,1,-77.620021089999995,163.330251040000007
3315,1,-77.594873179999993,163.284614659999988
3316,1,-77.644359589999993,163.098107249999998
3317,1,-77.636851730000004,163.187052130000012
3318,1,-77.645049799999995,163.099319309999998
3319,1,-77.620513310000007,163.062989579999993
3320,1,-77.625971199999995,163.245908149999991
3321,1,-77.647344239999995,163.117193090000001
3322,1,-77.611815000000007,163.032722269999994
3323,1,-77.624883299999993,163.071517309999990
3324,1,-77.628318980000003,163.086520600000000
3325,1,-77.605791710000005,163.204676260000014
3326,1,-77.612220590000007,163.148211059999994
3327,1,-77.617650810000001,163.275930480000000
3328,1,-77.635719019999996,163.111328229999998
3329,1,-77.610494040000006,163.238604830000014
3330,1,-77.628804560000006,163.110534040000005
3331,1,-77.599999550000007,163.239828869999997
3332,1,-77.604604399999999,163.242171789999986
3333,1,-77.592171730000004,163.097267820000013
3334,1,-77.615702859999999,163.023815829999990
3335,1,-77.592670920000003,163.125156510000011
3336,1,-77.619264410000000,163.048141950000002
3337,1,-77.629597259999997,163.264479020000010
3338,1,-77.603033030000006,163.295161530000001
3339,1,-77.597275949999997,163.056765320000011
3340,1,-77.608472440000000,163.051461969999991
3341,1,-77.633476259999995,163.241689729999990
3342,1,-77.622266569999994,163.252941130000011
3343,1,-77.642984190000007,163.092615830000000
3344,1,-77.612014400000007,163.106255250000004
3345,1,-77.631798919999994,163.234296699999987
3346,1,-77.627012469999997,163.090230399999996
3347,1,-77.605908779999993,163.180409440000005
3348,1,-77.639213049999995,163.109358680000014
3349,1,-77.607405549999996,163.306319870000010
3350,1,-77.622889529999995,163.312922700000001
3351,1,-77.638588429999999,163.040296079999990
3352,1,-77.613542670000001,163.213814680000013
3353,1,-77.603074629999995,163.150804670000014
3354,1,-77.590876129999998,163.126138169999990
3355,1,-77.650539660000007,163.125337999999999
3356,1,-77.633322539999995,163.123108809999991
