OID_,CID,longitude,lattitude
2925,2925,163.236130739999993,-77.587199229999996
2926,2926,163.119122309999995,-77.605576740000004
2927,2927,163.124136060000012,-77.607120690000002
2928,2928,163.172182939999999,-77.588612229999995
2929,2929,163.158511419999996,-77.604705330000002
2930,2930,163.173930270000000,-77.587163239999995
2931,2931,163.024544109999994,-77.605110890000006
2932,2932,163.094562309999986,-77.625325559999993
2933,2933,163.214503159999992,-77.622533169999997
2934,2934,163.035801880000008,-77.624865499999999
2935,2935,163.191917079999996,-77.587253419999996
2936,2936,163.108685629999997,-77.653796080000006
2937,2937,163.023848280000010,-77.606362860000004
2938,2938,163.073952869999999,-77.620475560000003
2939,2939,163.112990929999995,-77.640338130000004
2940,2940,162.980919639999996,-77.610606590000003
2941,2941,163.251124979999986,-77.607134720000005
2942,2942,163.001287609999991,-77.612785720000005
2943,2943,163.201718340000014,-77.590436109999999
2944,2944,163.085762259999996,-77.641041209999997
2945,2945,163.139516490000005,-77.631802129999997
2946,2946,163.301431159999993,-77.602424350000007
2947,2947,163.097393219999987,-77.596747339999993
2948,2948,163.087363320000009,-77.596475229999996
2949,2949,163.236402779999992,-77.597224339999997
2950,2950,163.000620400000003,-77.622946150000004
2951,2951,163.287059830000004,-77.624928690000004
2952,2952,163.153228750000011,-77.614576000000000
2953,2953,163.253972330000011,-77.599220489999993
2954,2954,163.043140169999987,-77.635642770000004
2955,2955,163.027412450000014,-77.629824420000006
2956,2956,163.120924659999986,-77.614921080000002
2957,2957,163.098426660000001,-77.605272350000007
2958,2958,163.132147949999990,-77.649297039999993
2959,2959,163.231958060000011,-77.619919429999996
2960,2960,163.006664239999992,-77.621789960000001
2961,2961,163.096179930000005,-77.639249460000002
2962,2962,163.066262319999993,-77.641085099999998
2963,2963,163.179231399999992,-77.582075439999997
2964,2964,163.070694320000001,-77.622667250000006
2965,2965,163.060679649999997,-77.603878309999999
2966,2966,163.128721109999987,-77.623953040000004
2967,2967,163.199996129999988,-77.584499359999995
2968,2968,163.240476540000003,-77.621131840000004
2969,2969,163.275316049999986,-77.607222019999995
2970,2970,163.148220979999991,-77.620979640000002
2971,2971,163.153628029999993,-77.618333149999998
2972,2972,163.049947029999998,-77.615201089999999
2973,2973,163.013739340000001,-77.626494100000002
2974,2974,163.211827129999989,-77.586959340000007
2975,2975,163.034981579999993,-77.620226259999995
2976,2976,163.219081350000010,-77.628058139999993
2977,2977,163.240419110000005,-77.628263309999994
2978,2978,163.063611119999990,-77.641591879999993
2979,2979,162.989706060000003,-77.606896039999995
2980,2980,163.159146289999995,-77.603584740000002
2981,2981,163.066114080000006,-77.620305590000001
2982,2982,163.082705809999993,-77.641861129999995
2983,2983,163.214919189999989,-77.600138709999996
2984,2984,163.188929220000006,-77.582767630000006
2985,2985,163.228948019999990,-77.637239780000002
2986,2986,163.234231980000004,-77.607256199999995
2987,2987,163.198101199999996,-77.612342580000004
2988,2988,163.120326049999989,-77.626198520000003
2989,2989,163.038259079999989,-77.638706520000000
2990,2990,163.086040599999990,-77.652105989999995
2991,2991,163.245125839999986,-77.591860569999994
2992,2992,163.068700159999992,-77.608564999999999
2993,2993,163.138769190000005,-77.594176070000003
2994,2994,163.069653689999996,-77.605138879999998
2995,2995,163.013788360000007,-77.616945240000007
2996,2996,163.301699460000009,-77.603069869999999
2997,2997,163.028998599999994,-77.618809200000001
2998,2998,163.074303829999991,-77.624997629999996
2999,2999,163.059484379999986,-77.641818540000003
3000,3000,163.288967920000005,-77.608610470000002
3001,3001,163.218621320000011,-77.603331830000002
3002,3002,163.293393659999992,-77.603316960000001
3003,3003,163.057378309999990,-77.601083439999996
3004,3004,163.079320429999996,-77.652345209999993
3005,3005,163.323126199999990,-77.609076720000004
3006,3006,163.289840900000002,-77.602677220000004
3007,3007,163.178687260000004,-77.607799970000002
3008,3008,163.150565389999997,-77.603262799999996
3009,3009,163.180530320000003,-77.588336240000004
3010,3010,163.105627929999997,-77.615863189999999
3011,3011,163.193107110000000,-77.611411930000003
3012,3012,163.127693940000000,-77.623336109999997
3013,3013,163.270508030000002,-77.621916330000005
3014,3014,163.064334040000006,-77.603594869999995
3015,3015,163.271342940000011,-77.626393649999997
3016,3016,163.002830100000011,-77.622415680000003
3017,3017,163.151242919999987,-77.634734050000006
3018,3018,163.136226300000004,-77.628842460000001
3019,3019,163.050204869999988,-77.639982090000004
3020,3020,163.081434580000007,-77.618494440000006
3021,3021,163.069013200000001,-77.629284690000006
3022,3022,163.097186090000008,-77.608807589999998
3023,3023,163.139872810000014,-77.641524369999999
3024,3024,163.067019289999990,-77.598174790000002
3025,3025,163.139096830000000,-77.588727370000001
3026,3026,163.066084829999994,-77.615892810000005
3027,3027,163.180846110000005,-77.620932650000000
3028,3028,163.218880130000002,-77.608474860000001
3029,3029,163.030594850000000,-77.611196539999995
3030,3030,163.222766930000006,-77.590003179999997
3031,3031,163.111150530000003,-77.617563349999998
3032,3032,163.198494899999986,-77.587339510000007
3033,3033,163.042970660000009,-77.612561569999997
3034,3034,163.321435879999996,-77.613070940000000
3035,3035,163.083184630000005,-77.618266509999998
3036,3036,163.018092029999991,-77.614361209999998
3037,3037,163.256496859999999,-77.603431439999994
3038,3038,163.141567650000013,-77.586114879999997
3039,3039,163.011403690000009,-77.614541819999999
3040,3040,163.184811940000003,-77.615350000000007
3041,3041,163.279330210000012,-77.618978519999999
3042,3042,163.122603739999988,-77.642714310000002
3043,3043,163.172355049999993,-77.605298739999995
3044,3044,163.198435660000001,-77.586460259999996
3045,3045,163.124612310000003,-77.612786709999995
3046,3046,163.294123549999995,-77.604563639999995
3047,3047,163.262653680000000,-77.623254279999998
3048,3048,163.125918130000002,-77.644094719999998
3049,3049,163.315099409999988,-77.621662819999997
3050,3050,163.117048990000001,-77.647788199999994
3051,3051,163.121565750000002,-77.616023260000006
3052,3052,163.103135920000000,-77.605994089999996
3053,3053,163.113802990000011,-77.638034959999999
3054,3054,162.986379690000007,-77.614736629999996
3055,3055,163.220460239999994,-77.608227749999998
3056,3056,163.109506430000010,-77.596734130000002
3057,3057,162.992256910000009,-77.619762210000005
3058,3058,163.203553059999990,-77.625274410000003
3059,3059,163.170603510000007,-77.630142789999994
3060,3060,163.116396320000007,-77.609380990000005
3061,3061,163.012354810000005,-77.627674130000003
3062,3062,163.120482229999993,-77.635683610000001
3063,3063,163.243357650000007,-77.608976420000005
3064,3064,163.115638020000006,-77.599280820000004
3065,3065,163.113505019999991,-77.600591240000000
3066,3066,163.030238650000001,-77.630642570000006
3067,3067,163.166385190000000,-77.593755139999999
3068,3068,163.077065690000012,-77.626810269999993
3069,3069,163.152828370000009,-77.641490890000000
3070,3070,163.108446780000008,-77.616822920000004
3071,3071,163.015571679999994,-77.602814530000003
3072,3072,163.203213870000013,-77.596926319999994
3073,3073,163.097459710000010,-77.596416120000001
3074,3074,163.110174830000005,-77.604939920000007
3075,3075,163.039722689999991,-77.617712049999994
3076,3076,163.099713580000014,-77.604413199999996
3077,3077,163.087709999999987,-77.618572659999998
3078,3078,163.155022949999989,-77.623734529999993
3079,3079,163.040802409999998,-77.636585609999997
3080,3080,163.232682119999993,-77.608539059999998
3081,3081,163.208726360000014,-77.619224560000006
3082,3082,163.064585740000012,-77.643827920000007
3083,3083,163.053428760000003,-77.619217399999997
3084,3084,163.043882620000005,-77.628250320000006
3085,3085,163.031359939999987,-77.610139079999996
3086,3086,163.181354950000014,-77.603004159999998
3087,3087,163.067058529999997,-77.642034210000006
3088,3088,163.094767960000013,-77.599313309999999
3089,3089,163.217413670000013,-77.587276029999998
3090,3090,163.240639210000012,-77.611716869999995
3091,3091,163.061916880000012,-77.637048089999993
3092,3092,163.202804850000007,-77.585641629999998
3093,3093,163.047181359999996,-77.600807459999999
3094,3094,163.101823730000007,-77.609905679999997
3095,3095,163.040423980000014,-77.606561720000002
3096,3096,163.163635269999986,-77.592620870000005
3097,3097,163.070777730000003,-77.638966730000007
3098,3098,163.191944659999990,-77.593814280000004
3099,3099,163.007280860000009,-77.624427159999996
3100,3100,163.069764709999987,-77.621225969999998
3101,3101,163.288367149999999,-77.620407970000002
3102,3102,163.259579910000014,-77.628107259999993
3103,3103,163.149121670000000,-77.587219180000005
3104,3104,163.096510880000011,-77.623797550000006
3105,3105,163.091292820000007,-77.606769240000006
3106,3106,163.225588990000006,-77.615644739999993
3107,3107,163.115746110000003,-77.597282160000006
3108,3108,162.998428310000008,-77.611898969999999
3109,3109,163.023376960000007,-77.621749859999994
3110,3110,163.056021740000006,-77.606166939999994
3111,3111,163.130079069999994,-77.648325040000003
3112,3112,163.321817829999986,-77.614832570000004
3113,3113,163.178760320000009,-77.585257409999997
3114,3114,163.115281009999990,-77.623172490000002
3115,3115,163.193632159999993,-77.588426330000004
3116,3116,163.141608160000004,-77.620575669999994
3117,3117,163.216882999999996,-77.617593229999997
3118,3118,163.258063480000004,-77.599263109999995
3119,3119,163.183279110000001,-77.623402040000002
3120,3120,163.054775239999998,-77.632041360000002
3121,3121,163.088189739999990,-77.653080579999994
3122,3122,163.130546030000005,-77.644631649999994
3123,3123,163.131034660000012,-77.598178880000006
3124,3124,163.031284059999990,-77.615935620000002
3125,3125,163.045234429999994,-77.629010399999999
3126,3126,163.219497899999993,-77.615424469999994
3127,3127,163.041465299999999,-77.628953030000005
3128,3128,163.301815089999991,-77.608905680000007
3129,3129,163.226579299999997,-77.594917170000002
3130,3130,163.152689879999997,-77.630666340000005
3131,3131,163.242385509999991,-77.601084439999994
3132,3132,163.174633940000007,-77.613466740000007
3133,3133,163.071432289999990,-77.635146620000000
3134,3134,163.230948450000000,-77.615062249999994
3135,3135,163.090711900000002,-77.619940249999999
3136,3136,163.142095250000011,-77.595836530000000
3137,3137,163.188408759999987,-77.600039830000000
3138,3138,163.142627220000008,-77.626225779999999
3139,3139,162.997760110000002,-77.609934170000002
3140,3140,163.004010609999995,-77.604318849999999
3141,3141,163.295631719999989,-77.620514389999997
3142,3142,163.238801190000004,-77.625468290000001
3143,3143,163.005734560000008,-77.604775790000005
3144,3144,163.003773660000007,-77.605337910000003
3145,3145,163.084708949999992,-77.598946589999997
3146,3146,163.123137600000007,-77.607119010000005
3147,3147,163.170801320000010,-77.643233330000001
3148,3148,163.184614799999991,-77.629389889999999
3149,3149,163.187600750000001,-77.627929289999997
3150,3150,163.238950030000012,-77.634800940000005
3151,3151,163.163976410000004,-77.636846980000001
3152,3152,163.200027790000007,-77.640847629999996
3153,3153,163.200797150000000,-77.631566109999994
3154,3154,163.216011549999990,-77.594842430000000
3155,3155,163.212531350000006,-77.615671710000001
3156,3156,163.322375560000012,-77.621115669999995
3157,3157,163.208073460000008,-77.609882479999996
3158,3158,163.079925540000005,-77.628434139999996
3159,3159,163.015930520000012,-77.625357070000007
3160,3160,163.046617069999996,-77.603190130000002
3161,3161,163.171542219999992,-77.595582769999993
3162,3162,163.066713829999998,-77.596038320000005
3163,3163,163.213116030000009,-77.632070080000005
3164,3164,163.071404250000001,-77.604692709999995
3165,3165,163.104222959999987,-77.641097549999998
3166,3166,163.167156110000008,-77.603594939999994
3167,3167,163.171880750000014,-77.594439890000004
3168,3168,163.271325490000009,-77.627393440000006
3169,3169,163.255932169999994,-77.630438729999995
3170,3170,163.089996490000004,-77.616033630000004
3171,3171,163.161873640000010,-77.619060329999996
3172,3172,163.111658640000002,-77.643827950000002
3173,3173,163.063353299999989,-77.631497679999995
3174,3174,163.334379939999991,-77.616948679999993
3175,3175,163.160313150000007,-77.614278549999995
3176,3176,163.083227789999995,-77.602675570000002
3177,3177,163.304448640000004,-77.608507119999999
3178,3178,163.013564830000007,-77.626754419999997
3179,3179,163.010370499999993,-77.608862599999995
3180,3180,163.112995579999989,-77.594768149999993
3181,3181,163.079574379999997,-77.615324349999995
3182,3182,163.072101089999990,-77.634820689999998
3183,3183,162.982769859999991,-77.613640320000002
3184,3184,163.161380240000000,-77.635193930000000
3185,3185,163.263103190000010,-77.609610529999998
3186,3186,163.273265839999993,-77.599178150000000
3187,3187,163.083178879999991,-77.621570869999999
3188,3188,163.140196680000003,-77.641610040000003
3189,3189,163.313354080000011,-77.607272240000000
3190,3190,163.177603739999995,-77.585341650000004
3191,3191,163.117548269999986,-77.589678950000007
3192,3192,163.083387390000013,-77.644234580000003
3193,3193,163.075366599999995,-77.596961449999995
3194,3194,163.172643550000004,-77.622466099999997
3195,3195,163.132289950000001,-77.621889640000006
3196,3196,163.332540539999997,-77.615760910000006
3197,3197,163.086838510000007,-77.609756210000000
3198,3198,163.078224710000001,-77.620402769999998
3199,3199,163.092899840000001,-77.600873719999996
3200,3200,163.247880879999997,-77.605869720000001
3201,3201,163.291679030000012,-77.625041130000000
3202,3202,163.203167519999994,-77.616314369999998
3203,3203,163.166459430000003,-77.627052610000007
3204,3204,163.201106329999988,-77.598324689999998
3205,3205,163.144947889999997,-77.596789990000005
3206,3206,163.155813950000010,-77.593529480000001
3207,3207,163.149452270000012,-77.638784939999994
3208,3208,163.169396900000010,-77.621289009999998
3209,3209,163.127410959999992,-77.623801290000003
3210,3210,163.167426379999995,-77.618497919999996
3211,3211,163.218457139999998,-77.616130159999997
3212,3212,163.278749190000013,-77.614016190000001
3213,3213,163.276909200000006,-77.609410040000000
3214,3214,163.076743789999995,-77.621597010000002
3215,3215,163.175998529999987,-77.622164020000000
3216,3216,163.006543260000001,-77.617013549999996
3217,3217,163.144668340000010,-77.638906309999996
3218,3218,163.264576629999993,-77.625655580000000
3219,3219,163.223015449999991,-77.633159899999995
3220,3220,163.051291200000009,-77.634064890000005
3221,3221,163.224750660000012,-77.636953059999996
3222,3222,163.160233369999986,-77.623418169999994
3223,3223,163.112669409999995,-77.636472830000002
3224,3224,163.238849700000003,-77.596163959999998
3225,3225,163.280940270000002,-77.593983649999998
3226,3226,163.314450289999996,-77.620977609999997
3227,3227,162.997768420000000,-77.612965889999998
3228,3228,163.163645849999995,-77.618646080000005
3229,3229,163.257900830000011,-77.598650059999997
3230,3230,163.189928240000000,-77.618932869999995
3231,3231,163.142694339999991,-77.632123809999996
3232,3232,163.205195639999999,-77.621188059999994
3233,3233,163.246316589999992,-77.600124489999999
3234,3234,163.035076849999996,-77.613887750000004
3235,3235,163.082202529999989,-77.599528320000005
3236,3236,163.083293069999996,-77.653563270000006
3237,3237,163.143487520000008,-77.644842170000004
3238,3238,163.040723049999997,-77.618163490000001
3239,3239,163.090122750000006,-77.605381879999996
3240,3240,163.200253589999988,-77.611709329999996
3241,3241,163.027824240000001,-77.607345179999996
3242,3242,163.261109650000009,-77.601363039999995
3243,3243,163.200580889999998,-77.616064570000006
3244,3244,163.032460500000013,-77.602773200000001
3245,3245,163.246522610000000,-77.597052680000004
3246,3246,163.104645809999994,-77.616091400000002
3247,3247,163.246630970000012,-77.629853319999995
3248,3248,163.315990520000014,-77.620786159999994
3249,3249,163.136586300000005,-77.624646150000004
3250,3250,163.193724010000011,-77.613082960000000
3251,3251,163.041607859999999,-77.639241119999994
3252,3252,163.191358799999989,-77.628952589999997
3253,3253,163.022800579999995,-77.609684439999995
3254,3254,163.075738779999995,-77.631366000000000
3255,3255,163.261473059999986,-77.625364570000002
3256,3256,163.284910470000000,-77.597115799999997
3257,3257,163.195896839999989,-77.587137970000001
3258,3258,163.232668050000001,-77.596338900000006
3259,3259,163.262336830000010,-77.594675370000004
3260,3260,163.276404430000014,-77.617996989999995
3261,3261,163.017506590000011,-77.620061280000002
3262,3262,163.117135300000001,-77.595778760000002
3263,3263,163.213822230000005,-77.599677940000007
3264,3264,163.188880570000009,-77.617544390000006
3265,3265,163.091765979999991,-77.605044070000005
3266,3266,163.223330199999992,-77.604467020000001
3267,3267,163.093734579999989,-77.652830100000003
3268,3268,163.230004939999986,-77.588804730000007
3269,3269,163.152211179999995,-77.590102770000001
3270,3270,163.013585960000000,-77.628342290000006
3271,3271,163.141783059999995,-77.619523240000007
3272,3272,163.062236789999986,-77.643189939999999
3273,3273,163.309636979999993,-77.611009969999998
3274,3274,163.209967710000001,-77.602264529999999
3275,3275,163.307556720000008,-77.604525980000005
3276,3276,163.174935890000000,-77.597161139999997
3277,3277,163.118832620000006,-77.625066090000004
3278,3278,163.066495390000000,-77.632459240000003
3279,3279,163.209126669999989,-77.605571229999995
3280,3280,163.168750039999992,-77.610546909999997
3281,3281,163.059667880000006,-77.601749450000000
3282,3282,163.302767979999999,-77.602073809999993
3283,3283,163.305390840000001,-77.619779420000000
3284,3284,163.251111240000000,-77.602402040000001
3285,3285,163.235120669999986,-77.636045960000004
3286,3286,163.267065199999990,-77.595463910000007
3287,3287,163.067111089999997,-77.611205929999997
3288,3288,163.089879309999986,-77.612477659999996
3289,3289,163.253524459999994,-77.632512390000002
3290,3290,163.127441479999987,-77.596523869999999
3291,3291,163.009477580000009,-77.612368090000004
3292,3292,163.011162339999998,-77.611514769999999
3293,3293,163.120647029999986,-77.642203480000006
3294,3294,162.979250979999989,-77.610532570000004
3295,3295,163.185502500000013,-77.633892239999994
3296,3296,163.200536910000011,-77.617398789999996
3297,3297,163.236903909999995,-77.620747699999995
3298,3298,163.198667590000014,-77.601521070000004
3299,3299,162.989794420000010,-77.611838750000004
3300,3300,163.305932109999986,-77.606253179999996
3301,3301,163.023147169999987,-77.614201069999993
3302,3302,163.115299590000006,-77.594682980000002
3303,3303,163.186832670000001,-77.605284040000001
3304,3304,163.138795320000014,-77.645938720000004
3305,3305,163.124788450000011,-77.611229739999999
3306,3306,163.174830969999988,-77.606392700000001
3307,3307,163.232796030000003,-77.629284839999997
3308,3308,163.277063929999997,-77.609994340000000
3309,3309,163.100052849999997,-77.604659999999996
3310,3310,163.231721440000001,-77.617185680000006
3311,3311,163.122515300000003,-77.610429999999994
3312,3312,163.284272509999994,-77.622468839999996
3313,3313,163.279268680000001,-77.594015229999997
3314,3314,163.330251040000007,-77.620021089999995
3315,3315,163.284614659999988,-77.594873179999993
3316,3316,163.098107249999998,-77.644359589999993
3317,3317,163.187052130000012,-77.636851730000004
3318,3318,163.099319309999998,-77.645049799999995
3319,3319,163.062989579999993,-77.620513310000007
3320,3320,163.245908149999991,-77.625971199999995
3321,3321,163.117193090000001,-77.647344239999995
3322,3322,163.032722269999994,-77.611815000000007
3323,3323,163.071517309999990,-77.624883299999993
3324,3324,163.086520600000000,-77.628318980000003
3325,3325,163.204676260000014,-77.605791710000005
3326,3326,163.148211059999994,-77.612220590000007
3327,3327,163.275930480000000,-77.617650810000001
3328,3328,163.111328229999998,-77.635719019999996
3329,3329,163.238604830000014,-77.610494040000006
3330,3330,163.110534040000005,-77.628804560000006
3331,3331,163.239828869999997,-77.599999550000007
3332,3332,163.242171789999986,-77.604604399999999
3333,3333,163.097267820000013,-77.592171730000004
3334,3334,163.023815829999990,-77.615702859999999
3335,3335,163.125156510000011,-77.592670920000003
3336,3336,163.048141950000002,-77.619264410000000
3337,3337,163.264479020000010,-77.629597259999997
3338,3338,163.295161530000001,-77.603033030000006
3339,3339,163.056765320000011,-77.597275949999997
3340,3340,163.051461969999991,-77.608472440000000
3341,3341,163.241689729999990,-77.633476259999995
3342,3342,163.252941130000011,-77.622266569999994
3343,3343,163.092615830000000,-77.642984190000007
3344,3344,163.106255250000004,-77.612014400000007
3345,3345,163.234296699999987,-77.631798919999994
3346,3346,163.090230399999996,-77.627012469999997
3347,3347,163.180409440000005,-77.605908779999993
3348,3348,163.109358680000014,-77.639213049999995
3349,3349,163.306319870000010,-77.607405549999996
3350,3350,163.312922700000001,-77.622889529999995
3351,3351,163.040296079999990,-77.638588429999999
3352,3352,163.213814680000013,-77.613542670000001
3353,3353,163.150804670000014,-77.603074629999995
3354,3354,163.126138169999990,-77.590876129999998
3355,3355,163.125337999999999,-77.650539660000007
3356,3356,163.123108809999991,-77.633322539999995
3357,3357,163.062505280000011,-77.624859520000001
3358,3358,163.062464199999994,-77.634315119999997
3359,3359,163.127886490000009,-77.610248609999999
3360,3360,163.321726009999992,-77.617250999999996
3361,3361,163.057048900000012,-77.612037500000000
3362,3362,163.310129689999997,-77.601155030000001
3363,3363,163.220874689999988,-77.637718680000006
3364,3364,163.116141050000010,-77.631047449999997
3365,3365,163.269471350000003,-77.609930239999997
3366,3366,163.202478490000004,-77.597456489999999
3367,3367,163.122496380000001,-77.624373120000001
3368,3368,163.144540269999993,-77.634714279999997
3369,3369,163.002831729999997,-77.622796500000007
3370,3370,163.096794310000007,-77.613899320000002
3371,3371,163.182693419999993,-77.609413029999999
3372,3372,163.184543240000011,-77.591837049999995
3373,3373,163.081999990000014,-77.597519840000004
3374,3374,163.257975990000006,-77.602328860000000
3375,3375,163.186096630000009,-77.588760539999996
3376,3376,163.046096650000010,-77.614246030000004
3377,3377,163.174579819999991,-77.608355770000003
3378,3378,163.111628940000003,-77.621545879999999
3379,3379,163.321840589999994,-77.612722559999995
3380,3380,163.126651829999986,-77.588996530000003
3381,3381,163.175581279999989,-77.609155060000006
3382,3382,163.126809769999994,-77.611909890000007
3383,3383,163.082223550000009,-77.611508259999994
3384,3384,163.246175160000007,-77.629519689999995
3385,3385,163.124535830000013,-77.600274319999997
3386,3386,163.065688669999986,-77.600938040000003
3387,3387,163.069081159999996,-77.621584799999994
3388,3388,163.122088630000007,-77.630443729999996
3389,3389,163.244265189999993,-77.604673820000002
3390,3390,163.141227320000013,-77.606407000000004
3391,3391,163.079811979999988,-77.616700159999994
3392,3392,163.102888860000007,-77.636908750000003
3393,3393,163.250119729999994,-77.601592069999995
3394,3394,163.316297829999996,-77.621930350000000
3395,3395,163.200782830000009,-77.618875729999999
3396,3396,163.104786660000002,-77.615780430000001
3397,3397,163.082888969999999,-77.644247440000001
3398,3398,163.287605339999999,-77.616789769999997
3399,3399,163.120663769999993,-77.617446619999996
3400,3400,163.310976750000009,-77.620984100000001
3401,3401,163.237759979999993,-77.623456329999996
3402,3402,163.133689290000007,-77.650707710000006
3403,3403,163.053372950000011,-77.607554350000001
3404,3404,163.288748160000011,-77.620485759999994
3405,3405,163.244557780000008,-77.634649469999999
3406,3406,163.240889379999999,-77.634377970000003
3407,3407,163.149793009999996,-77.647320510000000
3408,3408,163.257720449999994,-77.621460769999999
3409,3409,163.054129160000002,-77.637727229999996
3410,3410,163.174466889999991,-77.628462339999999
3411,3411,163.164338780000008,-77.645642969999997
3412,3412,163.187055450000003,-77.604159519999996
3413,3413,163.218047839999997,-77.635452369999996
3414,3414,163.123598869999995,-77.605205220000002
3415,3415,163.082509450000003,-77.622413039999998
3416,3416,163.005498179999989,-77.606574170000002
3417,3417,163.114458210000009,-77.611604420000006
3418,3418,163.103595960000007,-77.593984419999998
3419,3419,163.096321630000006,-77.628478459999997
3420,3420,163.077222680000006,-77.641258300000004
3421,3421,163.272891390000012,-77.615854089999999
3422,3422,163.107175360000014,-77.614589490000000
3423,3423,162.985232779999990,-77.617962009999999
3424,3424,163.137629140000001,-77.625168239999994
3425,3425,163.191532639999991,-77.606885430000005
3426,3426,163.186981970000005,-77.623113129999993
3427,3427,163.012095170000009,-77.614234960000005
3428,3428,163.103540900000013,-77.641531830000005
3429,3429,163.043213720000011,-77.633339989999996
3430,3430,163.148679700000002,-77.623334420000006
3431,3431,163.178135349999991,-77.602092150000004
3432,3432,163.213931580000008,-77.613112970000003
3433,3433,163.055408550000010,-77.613265630000001
3434,3434,163.114302509999987,-77.593476949999996
3435,3435,163.076515639999997,-77.646130700000001
3436,3436,163.134513609999999,-77.588766919999998
3437,3437,163.211065569999988,-77.586909059999996
3438,3438,163.127391100000011,-77.637054149999997
3439,3439,163.053866230000011,-77.632881780000005
3440,3440,163.176445269999988,-77.597003839999999
3441,3441,163.210254310000010,-77.613650590000006
3442,3442,163.063622460000005,-77.637261870000003
3443,3443,163.194092820000009,-77.634521219999996
3444,3444,163.084255060000004,-77.605977949999996
3445,3445,163.127927900000003,-77.593368609999999
3446,3446,163.071510609999990,-77.649601680000004
3447,3447,163.021669099999997,-77.619518200000002
3448,3448,163.139423969999996,-77.586501269999999
3449,3449,163.085939419999988,-77.601875530000001
3450,3450,163.184311739999998,-77.594780659999998
3451,3451,163.034493789999999,-77.619693650000002
3452,3452,163.067509639999997,-77.647471710000005
3453,3453,163.215960069999994,-77.593302150000000
3454,3454,163.290012249999990,-77.593987979999994
3455,3455,163.137224959999998,-77.641285409999995
3456,3456,163.240396919999995,-77.612449069999997
3457,3457,163.127822009999988,-77.612757049999999
3458,3458,163.179467570000014,-77.625257899999994
3459,3459,163.205279649999994,-77.589731529999995
3460,3460,163.165043940000004,-77.586352919999996
3461,3461,163.072289759999990,-77.623211380000001
3462,3462,163.077239130000009,-77.632825789999998
3463,3463,163.018877599999996,-77.604765909999998
3464,3464,163.231305190000000,-77.587304000000003
3465,3465,163.002644970000006,-77.611575169999995
3466,3466,163.164909849999987,-77.643444299999999
3467,3467,163.086519549999991,-77.615699149999998
3468,3468,163.161026789999994,-77.635497549999997
3469,3469,163.061474190000013,-77.604191310000004
3470,3470,163.270653699999997,-77.630153570000004
3471,3471,163.194129339999989,-77.639861330000002
3472,3472,163.252369509999994,-77.626621549999996
3473,3473,163.096836039999999,-77.636990040000001
3474,3474,163.033600009999986,-77.634703590000001
3475,3475,163.021128769999990,-77.624610149999995
3476,3476,163.199997679999996,-77.626757720000001
3477,3477,163.194969589999999,-77.634056380000004
3478,3478,163.188854490000011,-77.609098149999994
3479,3479,163.120263200000011,-77.652054190000001
3480,3480,163.134766719999988,-77.608146500000004
3481,3481,163.166189000000003,-77.604568950000001
3482,3482,163.282829969999995,-77.593923309999994
3483,3483,163.109146519999996,-77.606998050000001
3484,3484,163.137797809999995,-77.646406150000004
3485,3485,163.213122449999986,-77.610006100000007
3486,3486,163.157378620000003,-77.595993899999996
3487,3487,163.097530809999995,-77.592039619999994
3488,3488,163.061803290000000,-77.611697269999993
3489,3489,163.174542339999988,-77.642613449999999
3490,3490,163.089637740000001,-77.631771830000005
3491,3491,163.149655059999986,-77.615637860000007
3492,3492,163.190440389999992,-77.619463530000004
3493,3493,163.138787799999989,-77.610678899999996
3494,3494,163.200966539999996,-77.631246110000006
3495,3495,163.246475830000009,-77.590273199999999
3496,3496,163.047778599999987,-77.606638860000004
3497,3497,163.315720919999990,-77.603709710000004
3498,3498,163.191256820000007,-77.636898410000001
3499,3499,163.147288610000004,-77.619349600000007
3500,3500,163.221911269999993,-77.615105069999998
3501,3501,163.048740360000011,-77.638311669999993
3502,3502,163.167647679999988,-77.585466060000002
3503,3503,163.300690980000013,-77.619174279999996
3504,3504,163.060386410000007,-77.630492919999995
3505,3505,163.204823140000002,-77.586722399999999
3506,3506,163.256417889999994,-77.618055179999999
3507,3507,163.083207570000013,-77.620845090000003
3508,3508,163.059747859999987,-77.629779049999996
3509,3509,163.158295619999990,-77.616668009999998
3510,3510,163.057129519999989,-77.633975390000003
3511,3511,163.248330439999989,-77.630692769999996
3512,3512,163.042248790000002,-77.618625150000000
3513,3513,163.283378290000002,-77.592746649999995
3514,3514,163.069158359999989,-77.641611670000003
3515,3515,163.261270429999996,-77.602632159999999
3516,3516,163.065309009999993,-77.620078239999998
3517,3517,163.237566119999997,-77.614364910000006
3518,3518,163.080292659999998,-77.639033269999999
3519,3519,163.032255630000009,-77.636258179999999
3520,3520,163.035359599999992,-77.613919269999997
3521,3521,163.027101259999995,-77.608604139999997
3522,3522,163.087162900000010,-77.601300800000004
3523,3523,163.239963700000004,-77.596949870000003
3524,3524,163.066631629999989,-77.640805670000006
3525,3525,163.208405069999998,-77.633557370000005
3526,3526,163.189223819999995,-77.597591550000004
3527,3527,163.112263750000011,-77.619301910000004
3528,3528,163.120194569999995,-77.645103770000006
3529,3529,163.028597389999987,-77.616207630000005
3530,3530,163.308650580000005,-77.607818899999998
3531,3531,163.248792979999990,-77.618379120000000
3532,3532,163.159728840000014,-77.594610020000005
